# www.neaspec.com
# Scan:	 	Approach Curve (PsHet)
# Project:	 	Test
# Description:	 	two_coupled_approach_curve_on_wg
# Date:	 	03/26/2024 14:48:11
# Scanner Center Position (X, Y):	[µm]	72.61	65.78	 
# Rotation:	[°]	0	 	 
# Scan Area (X, Y, Z):	[µm]	0.000	0.000	0.500
# Pixel Area (X, Y, Z):	[px]	1	1	1000
# Averaging:	 	1	 	 
# Integration time:	[ms]	92	 	 
# Laser Source:	 	Tunable VIS
# Detector:	 	NIR
# Target Wavelength:	[µm]		 	 
# Demodulation Mode:	 	PsHet
# Tip Frequency:	[Hz]	261,363.498	 	 
# Tip Amplitude:	[mV]	27.500	 	 
# Tapping Amplitude:	[nm]	71.187	 	 
# Modulation Frequency:	[Hz]	302.605	 	 
# Modulation Amplitude:	[mV]	9,900.000	 	 
# Modulation Offset:	[mV]	-1,364.719	 	 
# Setpoint:	[%]	80.09	 	 
# Regulator (P, I, D):	 	2.415991	3.802052	1.000000
# Tip Potential:	[mV]	0.000	 	 
# M1A Scaling:	[nm/V]	14.000	 	 
# Q-Factor:	 	491.2	 	 
# Version:	 	1.10.9592.0
Row	Column	Run	Depth	Z	M	EA	EP	M0A	M0P	M1A	M1P	M2A	M2P	M3A	M3P	M4A	M4P	M5A	M5P	O0A	O0P	O1A	O1P	O2A	O2P	O3A	O3P	O4A	O4P	O5A	O5P	
0	0	0	27	1.060261E-06	NaN	NaN	NaN	291.3183	0	83.34888	2.005508	0.007452394	-2.966656	0.001038459	2.826005	7.110147E-05	-2.341444	0	0	475.2379	0	0.03058037	-2.344604	0.04140908	0.6370651	0.01340664	-2.267486	0.004196276	0.8248666	0	0	
0	0	0	28	1.060761E-06	NaN	NaN	NaN	291.5374	0	83.62361	1.99931	0.008089517	3.119665	0.0009827456	-2.091655	0.0007781979	0.1365372	0	0	475.7431	0	0.03020744	-2.404228	0.04077896	0.6136736	0.01683605	-2.643187	0.003889425	-0.3103049	0	0	
0	0	0	29	1.061262E-06	NaN	NaN	NaN	291.662	0	83.85635	1.993749	0.006221974	2.940907	0.0006681933	2.845467	0.0003677022	1.350081	0	0	474.8211	0	0.03252749	-2.249283	0.04053313	0.5344437	0.01434062	-2.888925	0.004194745	2.113799	0	0	
0	0	0	30	1.061762E-06	NaN	NaN	NaN	291.3377	0	84.2585	1.987389	0.006352028	2.830328	0.001227181	2.109699	0.001044617	1.808719	0	0	473.9164	0	0.02881742	-2.193195	0.03892899	0.5764948	0.01356405	-2.515818	0.004034088	-1.088789	0	0	
0	0	0	31	1.062263E-06	NaN	NaN	NaN	291.326	0	84.36505	1.988727	0.00666956	2.810395	0.0006908841	3.109741	0.0006090296	-2.820007	0	0	472.6437	0	0.03004526	-2.254284	0.03860632	0.7042437	0.01219672	-2.232139	0.002704279	-2.535603	0	0	
0	0	0	32	1.062763E-06	NaN	NaN	NaN	290.3553	0	84.69921	1.982032	0.007488339	-3.027127	0.001191763	-2.255481	0.000461196	0.3055906	0	0	471.4018	0	0.02593661	-2.255031	0.04160027	0.5583032	0.01327297	-2.957333	0.005743764	0.1328344	0	0	
0	0	0	33	1.063266E-06	NaN	NaN	NaN	290.2447	0	84.98812	1.97601	0.009550907	3.032695	0.0007247976	-3.110919	0.0004194074	-2.322513	0	0	470.9935	0	0.02856822	-2.277615	0.03996809	0.6191648	0.002824124	-2.533419	0.004757884	1.656542	0	0	
0	0	0	34	1.063764E-06	NaN	NaN	NaN	290.1488	0	85.10563	1.975623	0.006337733	2.846628	0.0007960657	2.932333	0.0005353339	-2.108262	0	0	470.7856	0	0.02515773	-2.285902	0.03846109	0.6539913	0.01757891	-2.699178	0.01134512	0.009159801	0	0	
0	0	0	35	1.064265E-06	NaN	NaN	NaN	290.2222	0	84.8648	1.984128	0.008278568	3.072068	0.0007565402	-2.46152	0.001126234	1.449456	0	0	470.7125	0	0.0253219	-2.403578	0.03830993	0.6345251	0.01574775	-2.418586	0.01550414	-3.060577	0	0	
0	0	0	36	1.064765E-06	NaN	NaN	NaN	290.4562	0	84.92197	1.984499	0.007620856	2.984968	0.0009230996	-1.955817	0.0002321428	-0.3495617	0	0	470.6546	0	0.03162491	-2.27244	0.04048482	0.6386138	0.02046101	-3.116007	0.01245683	1.134742	0	0	
0	0	0	37	1.065266E-06	NaN	NaN	NaN	290.3613	0	84.8824	1.987924	0.006136582	3.035506	0.0008686607	-3.024209	0.0003269502	-0.8808975	0	0	470.6923	0	0.02721567	-2.206108	0.04059239	0.6311595	0.01263943	-2.395212	0.01173387	0.5205833	0	0	
